order_id,customer_id,product_id,order_date,shipping_date,delivery_date,quantity,sales,profit,discount,shipping_mode,payment_mode
ORD00093729,CUST013166,PROD01015,2022-10-30,2022-11-03,2022-11-09,2,85980.0,7511.22,11507.01,Standard,Credit Card
ORD00238941,CUST010494,PROD01014,2025-01-11,2025-01-13,2025-01-15,3,32997.0,3029.3,1497.92,Express,Net Banking
ORD00207791,CUST012724,PROD01049,2024-02-08,2024-02-09,2024-02-19,2,29998.0,4845.07,7308.3,Economy,Debit Card
ORD00225905,CUST010368,PROD01013,2025-01-03,2025-01-06,2025-01-11,1,129900.0,14446.3,28274.07,Standard,Wallet
ORD00168150,CUST013371,PROD01018,2024-08-14,2024-08-16,2024-08-19,1,46990.0,4094.45,5945.3,Express,Wallet
ORD00068693,CUST010177,PROD01019,2021-06-13,2021-06-15,2021-06-21,2,89980.0,9095.62,6324.49,Standard,Debit Card
ORD00170385,CUST014443,PROD01057,2024-12-25,2024-12-27,2025-01-01,5,89995.0,18585.62,17813.29,Standard,Wallet
ORD00069018,CUST011172,PROD01053,2021-11-08,2021-11-12,2021-11-26,1,49999.0,6689.16,13343.23,Economy,Wallet
ORD00180044,CUST014294,PROD01044,2024-12-09,2024-12-14,2024-12-17,2,109980.0,23390.36,5082.64,Standard,Wallet
ORD00096043,CUST013760,PROD01031,2022-01-23,2022-01-24,2022-01-30,3,20997.0,6887.62,553.52,Standard,Debit Card
ORD00131592,CUST012737,PROD01064,2023-05-04,2023-05-06,2023-05-07,4,15980.0,3682.45,1181.58,Same Day,Net Banking
ORD00057784,CUST010766,PROD01036,2020-02-28,2020-03-03,2020-03-10,2,31980.0,6011.53,4383.97,Standard,Wallet
ORD00142653,CUST014002,PROD01040,2023-06-21,2023-06-23,2023-06-29,1,6999.0,959.07,1520.49,Standard,UPI
ORD00118224,CUST014251,PROD01042,2022-11-06,2022-11-10,2022-11-15,1,9999.0,1451.77,2343.04,Standard,UPI
ORD00245329,CUST014625,PROD01064,2025-02-04,2025-02-09,2025-02-09,2,7990.0,1258.12,170.85,Same Day,UPI
ORD00190352,CUST011876,PROD01031,2024-04-28,2024-04-29,2024-05-04,1,6999.0,1543.67,921.35,Standard,UPI
ORD00130611,CUST012381,PROD01032,2023-09-07,2023-09-08,2023-09-14,1,1499.0,362.08,154.07,Standard,Debit Card
ORD00207860,CUST010019,PROD01048,2024-02-19,2024-02-20,2024-02-27,5,199995.0,27127.12,10892.94,Economy,UPI
ORD00228430,CUST012936,PROD01043,2025-01-20,2025-01-21,2025-01-24,1,1799.0,208.06,128.1,Standard,UPI
ORD00122065,CUST013049,PROD01017,2023-08-13,2023-08-14,2023-08-16,3,116970.0,11680.55,5770.88,Express,UPI
ORD00181951,CUST011415,PROD01012,2024-06-13,2024-06-15,2024-06-16,3,79497.0,7053.29,8367.46,Same Day,Wallet
ORD00203947,CUST012816,PROD01063,2024-07-22,2024-07-26,2024-07-28,1,32999.0,6519.96,4411.09,Express,Credit Card
ORD00241226,CUST010304,PROD01031,2025-02-16,2025-02-19,2025-02-23,1,6999.0,1807.42,493.82,Standard,Wallet
ORD00126361,CUST013056,PROD01031,2023-05-12,2023-05-16,2023-05-24,2,13998.0,3470.28,2856.78,Economy,Net Banking
ORD00146915,CUST010589,PROD01031,2023-03-05,2023-03-09,2023-03-20,3,20997.0,6078.18,2625.07,Economy,COD
ORD00210184,CUST013167,PROD01062,2024-07-26,2024-07-31,2024-07-31,1,49990.0,11573.21,1618.16,Same Day,Net Banking
ORD00143080,CUST010121,PROD01012,2023-06-09,2023-06-13,2023-06-22,1,26499.0,3161.11,3985.31,Economy,Debit Card
ORD00186739,CUST014011,PROD01033,2024-03-23,2024-03-25,2024-03-30,1,24900.0,5099.46,3176.4,Standard,Credit Card
ORD00107283,CUST012361,PROD01038,2022-10-21,2022-10-26,2022-10-27,3,125700.0,14784.13,15486.11,Same Day,Credit Card
ORD00117307,CUST012449,PROD01019,2022-04-22,2022-04-23,2022-04-23,1,44990.0,5328.08,2692.33,Same Day,Net Banking
ORD00088387,CUST012397,PROD01052,2022-10-13,2022-10-14,2022-10-24,1,79990.0,8360.48,20208.83,Economy,Debit Card
ORD00181232,CUST013595,PROD01020,2024-12-22,2024-12-27,2025-01-10,4,371960.0,39225.85,40815.32,Economy,Wallet
ORD00057540,CUST013874,PROD01052,2020-02-10,2020-02-13,2020-02-13,1,79990.0,15562.27,16423.9,Same Day,COD
ORD00134166,CUST012014,PROD01007,2023-10-23,2023-10-24,2023-10-25,1,15999.0,1683.25,3160.86,Same Day,Net Banking
ORD00098107,CUST014584,PROD01061,2022-12-02,2022-12-03,2022-12-06,2,99980.0,12559.51,16077.42,Express,COD
ORD00093464,CUST014756,PROD01019,2022-09-20,2022-09-22,2022-09-23,2,89980.0,8003.63,5557.54,Express,Net Banking
ORD00061723,CUST011296,PROD01014,2020-06-14,2020-06-18,2020-06-30,3,32997.0,2920.62,3847.81,Economy,COD
ORD00202032,CUST011022,PROD01034,2024-12-24,2024-12-27,2025-01-03,2,5998.0,1488.67,480.53,Standard,UPI
ORD00235472,CUST010761,PROD01042,2025-01-24,2025-01-27,2025-01-29,1,9999.0,1454.9,1514.16,Express,Wallet
ORD00217555,CUST012119,PROD01023,2024-05-11,2024-05-12,2024-05-13,1,84990.0,5897.37,15452.87,Same Day,COD
ORD00051904,CUST014315,PROD01032,2020-02-18,2020-02-22,2020-02-25,1,1499.0,299.7,23.37,Standard,UPI
ORD00087353,CUST010152,PROD01039,2022-06-08,2022-06-13,2022-06-15,1,23999.0,4398.09,595.85,Express,Debit Card
ORD00216775,CUST010480,PROD01035,2024-02-08,2024-02-11,2024-02-11,1,2499.0,617.79,554.23,Same Day,UPI
ORD00227332,CUST011230,PROD01022,2025-01-21,2025-01-23,2025-01-26,1,139990.0,15241.53,1969.18,Express,COD
ORD00223005,CUST012248,PROD01050,2025-02-28,2025-03-02,2025-03-04,1,31999.0,6864.89,3592.15,Express,Wallet
ORD00113786,CUST014375,PROD01017,2022-06-27,2022-07-01,2022-07-03,2,77980.0,6119.18,17098.96,Express,Net Banking
ORD00053085,CUST014671,PROD01036,2020-08-27,2020-08-31,2020-09-01,1,15990.0,4182.07,909.14,Same Day,Wallet
ORD00203143,CUST011902,PROD01017,2024-06-22,2024-06-25,2024-06-28,2,77980.0,5162.95,13932.55,Express,COD
ORD00143308,CUST012501,PROD01012,2023-08-12,2023-08-17,2023-08-30,3,79497.0,9646.41,8049.09,Economy,COD
ORD00110355,CUST013143,PROD01040,2022-12-25,2022-12-27,2023-01-06,3,20997.0,4286.97,3235.94,Economy,Credit Card
ORD00208510,CUST010747,PROD01024,2024-03-10,2024-03-14,2024-03-17,1,56990.0,5627.06,5368.76,Express,UPI
ORD00136400,CUST014499,PROD01033,2023-10-24,2023-10-26,2023-10-29,1,24900.0,4436.38,3666.79,Standard,Wallet
ORD00166119,CUST014223,PROD01040,2024-07-08,2024-07-10,2024-07-16,2,13998.0,1620.07,2151.8,Standard,UPI
ORD00136512,CUST014382,PROD01003,2023-09-29,2023-10-03,2023-10-03,2,159800.0,20249.3,359.07,Same Day,Credit Card
ORD00214535,CUST011748,PROD01035,2024-09-22,2024-09-23,2024-09-28,3,7497.0,1553.86,463.13,Standard,Net Banking
ORD00158904,CUST014853,PROD01055,2023-02-13,2023-02-16,2023-03-01,1,8995.0,2084.76,1696.97,Economy,Net Banking
ORD00135347,CUST012454,PROD01046,2023-12-09,2023-12-14,2023-12-24,1,104990.0,19543.27,21626.96,Economy,UPI
ORD00178426,CUST012619,PROD01035,2024-10-02,2024-10-05,2024-10-12,3,7497.0,1733.57,966.62,Economy,Net Banking
ORD00108962,CUST012957,PROD01061,2022-11-27,2022-12-01,2022-12-02,3,149970.0,16582.5,29343.94,Same Day,COD
ORD00117026,CUST010734,PROD01018,2022-09-12,2022-09-13,2022-09-13,2,93980.0,8538.37,14588.68,Same Day,COD
ORD00246377,CUST011609,PROD01035,2025-01-16,2025-01-20,2025-01-21,2,4998.0,778.88,1221.46,Express,UPI
ORD00057437,CUST012701,PROD01022,2020-06-12,2020-06-13,2020-06-17,1,139990.0,9714.42,27947.49,Standard,Wallet
ORD00160116,CUST011643,PROD01055,2023-08-04,2023-08-07,2023-08-07,1,8995.0,2576.78,701.39,Same Day,Net Banking
ORD00109609,CUST013832,PROD01033,2022-01-13,2022-01-16,2022-01-19,1,24900.0,6589.23,4847.75,Express,Debit Card
ORD00238368,CUST010345,PROD01049,2025-01-08,2025-01-12,2025-01-12,2,29998.0,6611.95,2430.09,Same Day,Wallet
ORD00123607,CUST011587,PROD01050,2023-04-08,2023-04-10,2023-04-12,1,31999.0,5651.08,4700.08,Express,COD
ORD00112572,CUST013515,PROD01006,2022-01-18,2022-01-20,2022-01-24,1,27999.0,2015.82,4210.93,Standard,COD
ORD00231659,CUST011258,PROD01051,2025-02-18,2025-02-22,2025-03-02,2,59998.0,12327.28,7328.96,Economy,Debit Card
ORD00195972,CUST011746,PROD01042,2024-07-03,2024-07-04,2024-07-13,1,9999.0,1210.01,1984.51,Economy,Wallet
ORD00077582,CUST011972,PROD01046,2021-07-27,2021-07-28,2021-08-08,1,104990.0,13674.63,18179.95,Economy,Debit Card
ORD00222706,CUST014565,PROD01043,2025-01-19,2025-01-24,2025-02-05,4,7196.0,1550.62,558.39,Economy,Wallet
ORD00093848,CUST011625,PROD01056,2022-12-15,2022-12-19,2023-01-02,3,41997.0,9718.69,5739.33,Economy,Net Banking
ORD00073293,CUST013304,PROD01002,2021-05-05,2021-05-07,2021-05-12,4,59996.0,7281.71,5742.51,Standard,COD
ORD00081152,CUST012131,PROD01042,2021-05-12,2021-05-14,2021-05-28,1,9999.0,1980.69,395.06,Economy,COD
ORD00144858,CUST011124,PROD01060,2023-07-20,2023-07-23,2023-08-06,2,5998.0,1117.96,1418.87,Economy,Credit Card
ORD00060434,CUST013504,PROD01038,2020-03-21,2020-03-23,2020-03-26,1,41900.0,8174.53,8745.74,Express,Wallet
ORD00216312,CUST014381,PROD01006,2024-03-02,2024-03-04,2024-03-04,1,27999.0,2252.12,1646.98,Same Day,Debit Card
ORD00112967,CUST010578,PROD01022,2022-04-23,2022-04-28,2022-05-05,1,139990.0,19652.52,2354.03,Economy,Net Banking
ORD00146794,CUST014351,PROD01029,2023-03-21,2023-03-22,2023-03-29,1,71900.0,9515.83,10041.56,Standard,UPI
ORD00161391,CUST011802,PROD01013,2023-08-26,2023-08-30,2023-08-31,1,129900.0,19264.32,14415.85,Express,UPI
ORD00171248,CUST010876,PROD01034,2024-09-27,2024-09-30,2024-10-03,3,8997.0,1749.69,1943.89,Standard,Debit Card
ORD00169708,CUST013949,PROD01032,2024-05-22,2024-05-25,2024-05-26,1,1499.0,352.82,227.24,Same Day,Net Banking
ORD00229406,CUST012681,PROD01055,2025-02-09,2025-02-12,2025-02-20,1,8995.0,3076.98,98.18,Economy,Wallet
ORD00167215,CUST012927,PROD01043,2024-08-09,2024-08-12,2024-08-15,1,1799.0,282.8,326.25,Express,COD
ORD00224715,CUST012662,PROD01019,2025-01-28,2025-01-31,2025-02-07,1,44990.0,4437.85,750.07,Standard,Debit Card
ORD00124259,CUST010627,PROD01023,2023-03-27,2023-03-28,2023-04-07,2,169980.0,17168.9,32707.52,Economy,Net Banking
ORD00080664,CUST010917,PROD01049,2021-02-18,2021-02-20,2021-03-01,2,29998.0,5423.42,6448.49,Economy,Net Banking
ORD00131699,CUST010878,PROD01050,2023-09-21,2023-09-25,2023-10-02,1,31999.0,6193.11,5220.67,Economy,Wallet
ORD00233747,CUST014971,PROD01011,2025-01-18,2025-01-20,2025-02-03,2,89998.0,6944.0,12680.69,Economy,Debit Card
ORD00184014,CUST014173,PROD01010,2024-04-22,2024-04-27,2024-04-29,2,59980.0,5564.16,12311.7,Express,Credit Card
ORD00237718,CUST010125,PROD01008,2025-01-22,2025-01-23,2025-01-28,3,74997.0,9391.74,2020.76,Standard,Net Banking
ORD00122856,CUST011269,PROD01054,2023-12-29,2023-12-30,2023-12-30,1,44999.0,8119.1,8080.03,Same Day,UPI
ORD00081898,CUST011113,PROD01009,2021-09-15,2021-09-17,2021-09-24,2,59980.0,5308.12,9452.05,Standard,Net Banking
ORD00081343,CUST010925,PROD01007,2021-12-19,2021-12-23,2021-12-26,1,15999.0,1511.94,2798.37,Express,Debit Card
ORD00169472,CUST013802,PROD01016,2024-02-14,2024-02-18,2024-02-19,1,54990.0,7502.18,4425.99,Same Day,Wallet
ORD00136600,CUST012946,PROD01045,2023-08-28,2023-08-30,2023-09-03,2,65980.0,9060.0,6210.98,Standard,Wallet
ORD00208230,CUST012300,PROD01015,2024-02-17,2024-02-19,2024-02-26,2,85980.0,10416.59,2862.9,Economy,Wallet
ORD00212207,CUST010448,PROD01001,2024-06-04,2024-06-05,2024-06-08,2,109998.0,12024.4,16190.0,Standard,Debit Card
ORD00154439,CUST014226,PROD01025,2023-04-10,2023-04-11,2023-04-12,3,92700.0,10714.83,19063.08,Express,Net Banking
ORD00245115,CUST010767,PROD01011,2025-01-03,2025-01-07,2025-01-13,1,44999.0,3916.77,5165.5,Standard,Credit Card
ORD00123233,CUST011295,PROD01022,2023-07-10,2023-07-13,2023-07-18,1,139990.0,16524.94,18252.09,Standard,COD
ORD00135266,CUST012769,PROD01040,2023-09-11,2023-09-14,2023-09-26,2,13998.0,1528.72,1850.45,Economy,Debit Card
ORD00141091,CUST014926,PROD01025,2023-07-27,2023-07-31,2023-08-12,1,30900.0,4643.59,6914.32,Economy,Debit Card
ORD00122925,CUST014252,PROD01002,2023-02-22,2023-02-27,2023-03-09,1,14999.0,1222.81,3056.83,Economy,Wallet
ORD00123866,CUST014343,PROD01010,2023-02-11,2023-02-15,2023-02-18,1,29990.0,2955.23,5231.17,Express,Wallet
ORD00099111,CUST011912,PROD01013,2022-08-28,2022-08-30,2022-09-06,1,129900.0,19760.24,14205.57,Economy,Wallet
ORD00098512,CUST012410,PROD01024,2022-04-27,2022-04-30,2022-05-08,1,56990.0,5019.07,10968.39,Economy,COD
ORD00079461,CUST010477,PROD01014,2021-09-15,2021-09-20,2021-09-22,2,21998.0,1591.26,4639.35,Express,UPI
ORD00151864,CUST012526,PROD01049,2023-08-12,2023-08-13,2023-08-20,1,14999.0,3289.28,486.64,Economy,Net Banking
ORD00164195,CUST014614,PROD01024,2024-09-03,2024-09-07,2024-09-10,1,56990.0,5822.3,7073.3,Express,Credit Card
ORD00121063,CUST014584,PROD01050,2023-09-23,2023-09-24,2023-09-27,1,31999.0,5052.71,4803.5,Express,Net Banking
ORD00233935,CUST011674,PROD01005,2025-02-03,2025-02-05,2025-02-16,1,64999.0,6672.11,3663.56,Economy,Credit Card
ORD00101276,CUST014518,PROD01041,2022-05-26,2022-05-28,2022-06-03,3,10497.0,1284.28,1543.84,Standard,UPI
ORD00213223,CUST011120,PROD01016,2024-02-21,2024-02-26,2024-03-02,2,109980.0,13163.38,16336.92,Standard,Net Banking
ORD00166636,CUST010617,PROD01059,2024-08-13,2024-08-16,2024-08-20,1,1499.0,468.75,107.37,Standard,Net Banking
ORD00141917,CUST013104,PROD01043,2023-01-21,2023-01-22,2023-02-03,4,7196.0,1330.95,695.87,Economy,Credit Card
ORD00226917,CUST013688,PROD01004,2025-02-26,2025-03-01,2025-03-14,2,119800.0,11255.76,17579.48,Economy,Wallet
ORD00055044,CUST013384,PROD01049,2020-11-07,2020-11-10,2020-11-12,2,29998.0,3384.94,3121.1,Express,Wallet
ORD00080311,CUST013600,PROD01052,2021-09-24,2021-09-27,2021-10-10,1,79990.0,18580.96,4592.07,Economy,COD
ORD00068810,CUST013652,PROD01026,2021-09-10,2021-09-15,2021-09-15,1,55999.0,10222.63,11098.44,Same Day,Debit Card
ORD00128464,CUST013137,PROD01012,2023-06-14,2023-06-15,2023-06-16,2,52998.0,5955.45,7192.87,Express,Wallet
ORD00243212,CUST012471,PROD01030,2025-02-06,2025-02-10,2025-02-17,1,24990.0,4676.63,4935.77,Standard,Net Banking
ORD00066601,CUST012133,PROD01039,2021-04-10,2021-04-14,2021-04-14,1,23999.0,4051.62,1086.87,Same Day,Net Banking
ORD00121642,CUST012682,PROD01029,2023-03-29,2023-03-30,2023-03-31,1,71900.0,9003.1,16595.15,Express,Credit Card
ORD00217822,CUST014702,PROD01039,2024-01-25,2024-01-27,2024-02-03,4,95996.0,18554.53,8780.06,Standard,Wallet
ORD00213084,CUST010771,PROD01035,2024-07-10,2024-07-14,2024-07-18,1,2499.0,692.79,12.65,Standard,Debit Card
ORD00121173,CUST014026,PROD01060,2023-09-12,2023-09-17,2023-09-25,1,2999.0,765.75,448.8,Economy,Credit Card
ORD00188347,CUST012241,PROD01052,2024-07-12,2024-07-13,2024-07-14,4,319960.0,51128.95,76226.33,Express,Wallet
ORD00183577,CUST014169,PROD01016,2024-05-30,2024-05-31,2024-06-01,2,109980.0,9711.94,26841.91,Express,COD
ORD00188824,CUST011351,PROD01034,2024-04-29,2024-04-30,2024-05-05,1,2999.0,745.07,389.25,Standard,Wallet
ORD00179351,CUST012774,PROD01058,2024-06-13,2024-06-15,2024-06-26,3,2697.0,646.91,593.8,Economy,COD
ORD00228069,CUST014973,PROD01038,2025-01-27,2025-01-29,2025-02-04,2,83800.0,14579.84,680.95,Standard,Net Banking
ORD00244410,CUST014912,PROD01052,2025-01-11,2025-01-14,2025-01-15,1,79990.0,18530.37,5261.69,Express,COD
ORD00063406,CUST013284,PROD01038,2020-01-20,2020-01-23,2020-02-03,1,41900.0,6882.15,6796.63,Economy,COD
ORD00153934,CUST012530,PROD01015,2023-12-09,2023-12-12,2023-12-15,1,42990.0,3795.61,2991.06,Standard,Credit Card
ORD00101560,CUST013747,PROD01041,2022-08-07,2022-08-08,2022-08-21,1,3499.0,583.04,177.73,Economy,Credit Card
ORD00139883,CUST012576,PROD01055,2023-06-14,2023-06-17,2023-06-17,2,17990.0,4775.05,3340.53,Same Day,Credit Card
ORD00218082,CUST012154,PROD01039,2024-01-23,2024-01-28,2024-01-31,2,47998.0,9377.25,3805.35,Express,Net Banking
ORD00186811,CUST013461,PROD01022,2024-08-09,2024-08-11,2024-08-12,3,419970.0,36323.77,76600.88,Express,COD
ORD00212765,CUST012908,PROD01046,2024-09-29,2024-10-01,2024-10-08,2,209980.0,33878.13,33246.05,Standard,Credit Card
ORD00121202,CUST012279,PROD01057,2023-02-27,2023-03-01,2023-03-15,1,17999.0,4989.33,2480.02,Economy,COD
ORD00182895,CUST011172,PROD01059,2024-05-27,2024-05-28,2024-05-30,2,2998.0,599.55,41.59,Express,Debit Card
ORD00098219,CUST013512,PROD01039,2022-08-22,2022-08-26,2022-08-29,2,47998.0,7958.04,848.18,Express,Debit Card
ORD00222997,CUST010308,PROD01051,2025-01-17,2025-01-22,2025-01-23,3,89997.0,15014.06,13582.85,Express,Debit Card
ORD00234135,CUST014040,PROD01029,2025-02-14,2025-02-16,2025-02-25,1,71900.0,10774.29,7094.01,Economy,COD
ORD00181447,CUST012404,PROD01031,2024-08-10,2024-08-11,2024-08-12,2,13998.0,4078.48,37.34,Same Day,Net Banking
ORD00138948,CUST012992,PROD01050,2023-09-20,2023-09-23,2023-09-24,1,31999.0,4472.17,7661.59,Same Day,Net Banking
ORD00143419,CUST012237,PROD01019,2023-08-17,2023-08-18,2023-08-20,2,89980.0,10800.99,13149.52,Express,Debit Card
ORD00051683,CUST010905,PROD01001,2020-11-22,2020-11-23,2020-12-06,1,54999.0,4010.5,18279.35,Economy,Credit Card
ORD00073150,CUST012908,PROD01038,2021-06-24,2021-06-29,2021-07-11,1,41900.0,5211.66,8316.03,Economy,Net Banking
ORD00246552,CUST012391,PROD01029,2025-01-24,2025-01-25,2025-02-04,3,215700.0,31047.67,20493.19,Economy,UPI
ORD00107190,CUST013600,PROD01049,2022-09-15,2022-09-18,2022-09-25,1,14999.0,2318.0,2202.96,Standard,Credit Card
ORD00178577,CUST010638,PROD01046,2024-12-25,2024-12-28,2024-12-29,2,209980.0,24794.98,48373.44,Express,UPI
ORD00070835,CUST011649,PROD01039,2021-11-14,2021-11-18,2021-11-18,1,23999.0,4191.6,6290.47,Same Day,Wallet
ORD00105124,CUST011903,PROD01050,2022-03-11,2022-03-16,2022-03-16,2,63998.0,14198.73,2085.47,Same Day,COD
ORD00200491,CUST012301,PROD01032,2024-11-03,2024-11-06,2024-11-10,1,1499.0,406.15,215.01,Standard,Net Banking
ORD00180366,CUST010929,PROD01017,2024-10-29,2024-10-31,2024-11-07,1,38990.0,2967.55,13673.19,Standard,Wallet
ORD00095997,CUST013875,PROD01053,2022-10-09,2022-10-10,2022-10-17,5,249995.0,30724.11,25284.59,Economy,Net Banking
ORD00168019,CUST014659,PROD01049,2024-06-09,2024-06-10,2024-06-17,1,14999.0,1867.22,614.99,Economy,Debit Card
ORD00198856,CUST010317,PROD01004,2024-11-30,2024-12-03,2024-12-04,2,119800.0,8229.96,36582.59,Express,UPI
ORD00163505,CUST010340,PROD01043,2023-10-20,2023-10-24,2023-10-27,2,3598.0,691.93,399.62,Express,Net Banking
ORD00111063,CUST011035,PROD01017,2022-03-05,2022-03-06,2022-03-07,1,38990.0,5193.25,872.09,Express,Credit Card
ORD00067460,CUST014719,PROD01058,2021-02-05,2021-02-07,2021-02-11,1,899.0,256.66,139.18,Standard,Wallet
ORD00089712,CUST012689,PROD01054,2022-06-07,2022-06-09,2022-06-10,4,179996.0,19374.94,23635.58,Express,COD
ORD00097576,CUST011789,PROD01020,2022-06-10,2022-06-15,2022-06-16,1,92990.0,7983.03,22188.03,Same Day,Wallet
ORD00063213,CUST012651,PROD01007,2020-03-03,2020-03-06,2020-03-08,2,31998.0,2446.17,4750.12,Express,Credit Card
ORD00169031,CUST012874,PROD01011,2024-09-15,2024-09-16,2024-09-25,1,44999.0,4554.05,9334.64,Economy,Net Banking
ORD00106230,CUST010862,PROD01007,2022-09-05,2022-09-07,2022-09-14,2,31998.0,4308.88,397.73,Standard,UPI
ORD00226848,CUST012684,PROD01040,2025-01-25,2025-01-29,2025-01-30,1,6999.0,1048.04,1111.41,Express,Debit Card
ORD00124600,CUST013617,PROD01052,2023-11-19,2023-11-22,2023-11-25,4,319960.0,47804.21,75928.63,Express,Wallet
ORD00144805,CUST011256,PROD01040,2023-08-20,2023-08-24,2023-08-27,2,13998.0,1741.3,134.94,Standard,Credit Card
ORD00107409,CUST012455,PROD01047,2022-04-07,2022-04-09,2022-04-23,3,95997.0,19071.11,16628.34,Economy,Debit Card
ORD00144174,CUST011629,PROD01063,2023-01-01,2023-01-04,2023-01-18,3,98997.0,12531.7,24628.21,Economy,Net Banking
ORD00093939,CUST012752,PROD01027,2022-10-10,2022-10-13,2022-10-20,1,13999.0,2237.59,1912.06,Standard,Net Banking
ORD00081505,CUST010346,PROD01021,2021-02-18,2021-02-21,2021-03-05,3,45000.0,2890.19,9174.42,Economy,UPI
ORD00088962,CUST013124,PROD01034,2022-01-06,2022-01-11,2022-01-12,1,2999.0,857.81,547.7,Same Day,Net Banking
ORD00135285,CUST012881,PROD01041,2023-05-20,2023-05-22,2023-05-26,3,10497.0,1941.34,1934.5,Standard,Net Banking
ORD00100240,CUST012526,PROD01007,2022-12-04,2022-12-07,2022-12-10,2,31998.0,2343.07,4297.75,Express,Net Banking
ORD00193867,CUST013262,PROD01030,2024-01-07,2024-01-12,2024-01-14,1,24990.0,6763.2,4770.05,Express,UPI
ORD00169561,CUST014966,PROD01045,2024-02-15,2024-02-19,2024-03-02,1,32990.0,6475.4,2595.54,Economy,COD
ORD00219351,CUST014977,PROD01029,2024-09-02,2024-09-06,2024-09-07,1,71900.0,9447.22,794.11,Same Day,Net Banking
ORD00095338,CUST010897,PROD01010,2022-01-16,2022-01-21,2022-01-27,2,59980.0,5812.88,7055.74,Standard,Credit Card
ORD00114521,CUST014936,PROD01053,2022-05-13,2022-05-17,2022-05-19,3,149997.0,35970.38,3795.36,Express,Credit Card
ORD00132800,CUST014453,PROD01043,2023-07-15,2023-07-17,2023-07-20,1,1799.0,283.44,65.61,Express,Debit Card
ORD00146660,CUST013013,PROD01036,2023-04-04,2023-04-09,2023-04-10,1,15990.0,3138.62,3859.89,Same Day,COD
ORD00149236,CUST014507,PROD01023,2023-03-01,2023-03-06,2023-03-07,1,84990.0,5740.61,19887.34,Same Day,Debit Card
ORD00202725,CUST010169,PROD01008,2024-10-15,2024-10-17,2024-10-21,1,24999.0,1640.09,6578.71,Standard,Net Banking
ORD00054030,CUST012249,PROD01064,2020-07-19,2020-07-23,2020-08-01,1,3995.0,809.13,692.64,Economy,Credit Card
ORD00214192,CUST010357,PROD01022,2024-08-04,2024-08-06,2024-08-17,4,559960.0,44127.19,132589.71,Economy,Credit Card
ORD00188358,CUST012145,PROD01063,2024-02-13,2024-02-15,2024-02-16,2,65998.0,14873.27,2259.62,Same Day,Wallet
ORD00128519,CUST010460,PROD01057,2023-12-23,2023-12-25,2023-12-27,3,53997.0,17902.21,331.25,Express,UPI
ORD00086487,CUST011480,PROD01040,2021-09-24,2021-09-29,2021-10-05,2,13998.0,2634.74,2935.75,Standard,Debit Card
ORD00168013,CUST013082,PROD01012,2024-09-08,2024-09-12,2024-09-12,2,52998.0,6228.47,6299.31,Same Day,Net Banking
ORD00162479,CUST012833,PROD01055,2023-04-11,2023-04-13,2023-04-15,2,17990.0,4400.13,106.02,Express,Wallet
ORD00213466,CUST010402,PROD01049,2024-01-03,2024-01-08,2024-01-09,1,14999.0,1668.58,1633.31,Express,UPI
ORD00097148,CUST012805,PROD01062,2022-09-16,2022-09-18,2022-09-19,1,49990.0,6233.26,706.68,Same Day,COD
ORD00223527,CUST013767,PROD01018,2025-01-19,2025-01-20,2025-01-23,1,46990.0,6406.42,4069.85,Express,Debit Card
ORD00196458,CUST014084,PROD01044,2024-10-06,2024-10-10,2024-10-10,1,54990.0,6702.77,9751.82,Same Day,Net Banking
ORD00207701,CUST013394,PROD01063,2024-02-03,2024-02-08,2024-02-19,2,65998.0,11320.39,3854.03,Economy,UPI
ORD00158990,CUST013953,PROD01044,2023-12-30,2024-01-02,2024-01-03,1,54990.0,9243.33,1137.8,Same Day,Net Banking
ORD00131683,CUST014018,PROD01022,2023-02-05,2023-02-10,2023-02-18,2,279980.0,22245.44,40767.6,Economy,Wallet
ORD00067123,CUST013583,PROD01003,2021-02-05,2021-02-08,2021-02-15,1,79900.0,7704.57,15367.86,Economy,UPI
ORD00051509,CUST012631,PROD01014,2020-10-22,2020-10-25,2020-11-07,3,32997.0,3463.85,5928.5,Economy,Debit Card
ORD00081550,CUST010432,PROD01046,2021-01-19,2021-01-21,2021-01-23,2,209980.0,40931.79,8802.38,Express,Wallet
ORD00154060,CUST010107,PROD01034,2023-05-29,2023-06-03,2023-06-03,2,5998.0,1531.46,1231.95,Same Day,COD
ORD00202396,CUST014923,PROD01003,2024-08-28,2024-09-02,2024-09-05,4,319600.0,37112.55,9782.98,Express,UPI
ORD00061690,CUST012718,PROD01027,2020-12-14,2020-12-15,2020-12-22,3,41997.0,8031.65,8348.25,Economy,Wallet
ORD00216075,CUST014516,PROD01028,2024-12-12,2024-12-13,2024-12-26,1,14999.0,2485.31,2717.33,Economy,COD
ORD00227674,CUST011213,PROD01005,2025-02-27,2025-03-02,2025-03-03,2,129998.0,9472.15,21276.97,Express,Wallet
ORD00109021,CUST011140,PROD01005,2022-07-26,2022-07-31,2022-07-31,1,64999.0,9438.71,1137.55,Same Day,UPI
ORD00196438,CUST012117,PROD01047,2024-06-07,2024-06-08,2024-06-20,1,31999.0,6239.7,7021.29,Economy,UPI
ORD00215031,CUST013532,PROD01016,2024-09-15,2024-09-20,2024-09-27,2,109980.0,9145.99,16567.4,Standard,Wallet
