order_id,customer_id,product_id,order_date,shipping_date,delivery_date,quantity,sales,profit,discount,shipping_mode,payment_mode
ORD00101655,CUST014182,PROD01043,11-09-2022,12-09-2022,15-09-2022,1,1655.08,220.83,0.1549,Standard,Debit Card
ORD00108467,CUST012160,PROD01040,11-09-2022,13-09-2022,20-09-2022,1,6439.08,1322.25,0.1933,Economy,UPI
ORD00123258,CUST014881,PROD01030,11-09-2022,14-09-2022,16-09-2022,1,22990.8,4081.4,0.0808,Express,Credit Card
ORD00157152,CUST010193,PROD01001,12-09-2022,15-09-2022,22-09-2022,2,101198.16,9179.17,0.1242,Express,Debit Card
ORD00246284,CUST014832,PROD01006,12-09-2022,15-09-2022,17-09-2022,1,25759.08,3772.65,0.1955,Same Day,UPI
ORD00181536,CUST012893,PROD01012,12-09-2022,14-09-2022,21-09-2022,1,24379.08,2306.33,0.0707,Standard,COD
ORD00224493,CUST011217,PROD01062,12-09-2022,14-09-2022,21-09-2022,1,45990.8,8476.3,0.1957,Same Day,Credit Card
ORD00179808,CUST010110,PROD01046,12-09-2022,14-09-2022,19-09-2022,1,96590.8,10072.89,0.2472,Standard,Credit Card
ORD00204017,CUST014656,PROD01011,12-09-2022,14-09-2022,16-09-2022,2,82798.16,7691.06,0.2748,Economy,Wallet
ORD00090679,CUST014696,PROD01019,12-09-2022,14-09-2022,16-09-2022,2,82781.6,8157.45,0.0653,Economy,Net Banking
ORD00211275,CUST014434,PROD01046,12-09-2022,13-09-2022,18-09-2022,1,96590.8,16057.97,0.1353,Standard,Net Banking
ORD00103031,CUST010515,PROD01063,12-09-2022,15-09-2022,22-09-2022,2,60718.16,7081.14,0.0676,Same Day,COD
ORD00058518,CUST013466,PROD01020,12-09-2022,14-09-2022,21-09-2022,2,171101.6,15587.5,0.2319,Express,UPI
ORD00181928,CUST010191,PROD01062,12-09-2022,14-09-2022,20-09-2022,1,45990.8,6625.86,0.2692,Same Day,Debit Card
ORD00073192,CUST011459,PROD01059,12-09-2022,15-09-2022,22-09-2022,1,1379.08,275.37,0.218,Express,Net Banking
ORD00125438,CUST011932,PROD01005,12-09-2022,13-09-2022,17-09-2022,1,59799.08,4456.79,0.1159,Express,UPI
ORD00119563,CUST012442,PROD01044,12-09-2022,13-09-2022,19-09-2022,1,50590.8,9855.63,0.2331,Same Day,Net Banking
ORD00228628,CUST010225,PROD01058,12-09-2022,15-09-2022,21-09-2022,1,827.08,251.49,0.1663,Economy,Debit Card
ORD00120066,CUST013436,PROD01026,13-09-2022,16-09-2022,21-09-2022,1,51519.08,9434.34,0.0678,Express,UPI
ORD00065679,CUST013034,PROD01020,13-09-2022,15-09-2022,18-09-2022,1,85550.8,7339.66,0.1597,Standard,UPI
ORD00165458,CUST012553,PROD01054,13-09-2022,14-09-2022,19-09-2022,1,41399.08,7015.59,0.2613,Express,UPI
ORD00095976,CUST012745,PROD01051,13-09-2022,16-09-2022,20-09-2022,1,27599.08,3161.58,0.1498,Same Day,COD
ORD00194614,CUST011011,PROD01007,13-09-2022,16-09-2022,22-09-2022,2,29438.16,3189.52,0.2836,Express,Debit Card
ORD00217091,CUST014317,PROD01002,13-09-2022,15-09-2022,17-09-2022,5,68995.4,6816.08,0.234,Economy,UPI
ORD00076706,CUST013820,PROD01012,13-09-2022,15-09-2022,21-09-2022,2,48758.16,3302.96,0.1057,Standard,UPI
ORD00240638,CUST011366,PROD01049,13-09-2022,16-09-2022,23-09-2022,1,13799.08,1662.76,0.2824,Economy,COD
ORD00160051,CUST011081,PROD01026,13-09-2022,14-09-2022,18-09-2022,1,51519.08,8533.35,0.2915,Standard,Debit Card
ORD00086141,CUST014312,PROD01030,13-09-2022,15-09-2022,17-09-2022,3,68972.4,14033.1,0.1857,Express,Debit Card
ORD00071322,CUST010380,PROD01001,13-09-2022,16-09-2022,19-09-2022,1,50599.08,3556.1,0.2179,Same Day,Net Banking
ORD00060667,CUST010374,PROD01043,13-09-2022,14-09-2022,16-09-2022,1,1655.08,164.71,0.1705,Same Day,COD
ORD00184382,CUST010913,PROD01059,13-09-2022,15-09-2022,21-09-2022,5,6895.4,1091.54,0.1808,Same Day,UPI
ORD00204656,CUST010862,PROD01054,13-09-2022,15-09-2022,19-09-2022,1,41399.08,6907.36,0.1832,Economy,Net Banking
ORD00082550,CUST013055,PROD01011,13-09-2022,14-09-2022,21-09-2022,5,206995.4,12634.06,0.1518,Standard,Net Banking
ORD00091637,CUST011104,PROD01045,14-09-2022,17-09-2022,24-09-2022,2,60701.6,7269.76,0.1231,Economy,UPI
ORD00181060,CUST014438,PROD01007,14-09-2022,15-09-2022,21-09-2022,1,14719.08,1305.27,0.0927,Same Day,COD
ORD00063121,CUST010498,PROD01012,14-09-2022,15-09-2022,21-09-2022,1,24379.08,3109.32,0.2895,Economy,UPI
ORD00144266,CUST011757,PROD01062,14-09-2022,16-09-2022,18-09-2022,5,229954,42855.58,0.1295,Express,COD
ORD00133600,CUST013311,PROD01024,14-09-2022,17-09-2022,22-09-2022,1,52430.8,4142.14,0.2896,Standard,Credit Card
ORD00154582,CUST013414,PROD01033,14-09-2022,17-09-2022,24-09-2022,1,22908,4393.68,0.0583,Same Day,Debit Card
ORD00064943,CUST011435,PROD01018,14-09-2022,17-09-2022,21-09-2022,1,43230.8,5483.01,0.2046,Express,Net Banking
ORD00159885,CUST012357,PROD01060,14-09-2022,15-09-2022,21-09-2022,2,5518.16,1171.57,0.108,Standard,UPI
ORD00187236,CUST011044,PROD01005,14-09-2022,16-09-2022,19-09-2022,1,59799.08,5073.36,0.2245,Express,Debit Card
ORD00152740,CUST010040,PROD01054,14-09-2022,15-09-2022,17-09-2022,1,41399.08,6867.42,0.2199,Standard,Debit Card
ORD00091963,CUST012240,PROD01015,14-09-2022,17-09-2022,19-09-2022,2,79101.6,8253.94,0.1214,Standard,Credit Card
ORD00138023,CUST011798,PROD01023,14-09-2022,16-09-2022,18-09-2022,3,234572.4,24461.91,0.1709,Express,Credit Card
ORD00236842,CUST011404,PROD01033,14-09-2022,15-09-2022,17-09-2022,1,22908,4800.79,0.0688,Standard,Wallet
ORD00237160,CUST014962,PROD01056,14-09-2022,17-09-2022,22-09-2022,1,12879.08,3087.37,0.0968,Express,Net Banking
ORD00175095,CUST011123,PROD01054,14-09-2022,16-09-2022,22-09-2022,1,41399.08,4519.38,0.2599,Same Day,COD
ORD00148784,CUST010306,PROD01017,15-09-2022,18-09-2022,23-09-2022,1,35870.8,2420.33,0.156,Same Day,Credit Card
ORD00184972,CUST013795,PROD01059,15-09-2022,17-09-2022,19-09-2022,2,2758.16,723.35,0.0789,Economy,COD
ORD00124813,CUST012114,PROD01044,15-09-2022,18-09-2022,23-09-2022,1,50590.8,6745.01,0.082,Standard,Credit Card
ORD00242317,CUST011553,PROD01018,15-09-2022,18-09-2022,20-09-2022,3,129692.4,13053.67,0.262,Economy,COD
ORD00104464,CUST014230,PROD01006,15-09-2022,18-09-2022,22-09-2022,2,51518.16,6682.47,0.1474,Economy,UPI
ORD00066414,CUST012039,PROD01044,15-09-2022,18-09-2022,25-09-2022,2,101181.6,20121.3,0.2791,Standard,Net Banking
ORD00138462,CUST012121,PROD01040,15-09-2022,17-09-2022,19-09-2022,4,25756.32,4839.26,0.1439,Same Day,Net Banking
ORD00174293,CUST014960,PROD01024,15-09-2022,18-09-2022,22-09-2022,1,52430.8,4051.5,0.0644,Standard,Credit Card
ORD00070365,CUST013662,PROD01003,15-09-2022,18-09-2022,21-09-2022,3,220524,16909.52,0.0767,Economy,Net Banking
ORD00182589,CUST011207,PROD01048,15-09-2022,16-09-2022,22-09-2022,1,36799.08,8472.02,0.1734,Same Day,COD
ORD00052848,CUST014127,PROD01060,15-09-2022,18-09-2022,24-09-2022,2,5518.16,1217.12,0.2225,Same Day,Net Banking
ORD00210468,CUST014566,PROD01019,15-09-2022,16-09-2022,19-09-2022,1,41390.8,4192.89,0.1101,Express,Credit Card
ORD00160022,CUST014021,PROD01023,15-09-2022,17-09-2022,21-09-2022,1,78190.8,10352.48,0.0917,Economy,COD
ORD00233919,CUST012703,PROD01006,15-09-2022,18-09-2022,22-09-2022,2,51518.16,4569.9,0.2984,Express,Debit Card
ORD00151190,CUST013825,PROD01022,16-09-2022,18-09-2022,25-09-2022,1,128790.8,11042.3,0.2334,Economy,Credit Card
ORD00192925,CUST012391,PROD01051,16-09-2022,17-09-2022,19-09-2022,1,27599.08,6027.55,0.0663,Standard,Net Banking
ORD00146322,CUST013488,PROD01012,16-09-2022,18-09-2022,25-09-2022,3,73137.24,7162.48,0.1372,Economy,COD
ORD00160435,CUST011971,PROD01060,16-09-2022,18-09-2022,23-09-2022,2,5518.16,1158.24,0.1209,Standard,UPI
ORD00214045,CUST014911,PROD01030,16-09-2022,18-09-2022,24-09-2022,1,22990.8,7126.55,0.15,Same Day,UPI
ORD00177645,CUST010663,PROD01029,16-09-2022,18-09-2022,25-09-2022,2,132296,29593.89,0.2799,Economy,Net Banking
ORD00100659,CUST010379,PROD01004,16-09-2022,17-09-2022,19-09-2022,3,165324,17352.5,0.0646,Express,Credit Card
ORD00053324,CUST010709,PROD01002,16-09-2022,17-09-2022,22-09-2022,1,13799.08,1547.48,0.2284,Express,Wallet
ORD00182602,CUST013912,PROD01006,16-09-2022,18-09-2022,25-09-2022,2,51518.16,4254.55,0.145,Same Day,UPI
ORD00111423,CUST011892,PROD01019,16-09-2022,19-09-2022,26-09-2022,1,41390.8,2944.49,0.2528,Standard,Net Banking
ORD00081334,CUST014605,PROD01009,16-09-2022,17-09-2022,20-09-2022,1,27590.8,2236.81,0.1255,Express,Wallet
ORD00154114,CUST012570,PROD01044,16-09-2022,17-09-2022,19-09-2022,2,101181.6,19805.36,0.1088,Standard,Debit Card
ORD00233571,CUST013495,PROD01034,16-09-2022,19-09-2022,25-09-2022,1,2759.08,656.62,0.2231,Express,Debit Card
ORD00201003,CUST012698,PROD01006,16-09-2022,19-09-2022,26-09-2022,1,25759.08,2233.33,0.0785,Express,Wallet
ORD00214308,CUST011948,PROD01033,16-09-2022,19-09-2022,21-09-2022,1,22908,4853.29,0.0602,Economy,UPI
ORD00101196,CUST012669,PROD01034,16-09-2022,18-09-2022,25-09-2022,1,2759.08,483.7,0.1031,Economy,UPI
ORD00116656,CUST013696,PROD01017,16-09-2022,19-09-2022,21-09-2022,4,143483.2,17073.99,0.1905,Same Day,UPI
ORD00148416,CUST012765,PROD01063,16-09-2022,17-09-2022,20-09-2022,3,91077.24,15284.25,0.2565,Standard,Debit Card
ORD00083155,CUST012727,PROD01026,16-09-2022,17-09-2022,23-09-2022,1,51519.08,5965.9,0.2798,Standard,Net Banking
ORD00228112,CUST013231,PROD01003,16-09-2022,17-09-2022,19-09-2022,2,147016,9898.02,0.2114,Same Day,Debit Card
ORD00106484,CUST010546,PROD01034,16-09-2022,18-09-2022,22-09-2022,1,2759.08,566.71,0.2442,Express,Credit Card
ORD00086519,CUST014220,PROD01063,16-09-2022,19-09-2022,21-09-2022,2,60718.16,11343.51,0.2337,Same Day,Credit Card
ORD00200975,CUST012078,PROD01011,16-09-2022,19-09-2022,24-09-2022,1,41399.08,3855.11,0.1246,Same Day,Net Banking
ORD00180348,CUST014136,PROD01053,16-09-2022,19-09-2022,26-09-2022,2,91998.16,12208.94,0.1568,Express,Wallet
ORD00210580,CUST014333,PROD01043,17-09-2022,20-09-2022,26-09-2022,1,1655.08,297.19,0.281,Same Day,Net Banking
ORD00193371,CUST010827,PROD01008,17-09-2022,18-09-2022,21-09-2022,2,45998.16,3735.54,0.2343,Express,Debit Card
ORD00102538,CUST013117,PROD01033,17-09-2022,19-09-2022,25-09-2022,3,68724,18475.04,0.1305,Express,Net Banking
ORD00072438,CUST014211,PROD01054,17-09-2022,19-09-2022,22-09-2022,2,82798.16,14844.73,0.2569,Standard,Debit Card
ORD00154425,CUST014513,PROD01016,17-09-2022,19-09-2022,26-09-2022,3,151772.4,21253.78,0.1714,Standard,UPI
ORD00200729,CUST010398,PROD01059,17-09-2022,20-09-2022,27-09-2022,1,1379.08,222.19,0.1261,Standard,Net Banking
ORD00238122,CUST011529,PROD01052,17-09-2022,18-09-2022,20-09-2022,1,73590.8,7016.73,0.0932,Express,UPI
ORD00226088,CUST013380,PROD01014,17-09-2022,20-09-2022,22-09-2022,1,10119.08,885.13,0.1591,Economy,Net Banking
ORD00118713,CUST014222,PROD01027,17-09-2022,19-09-2022,22-09-2022,1,12879.08,1954.23,0.107,Standard,Credit Card
ORD00050509,CUST012770,PROD01049,17-09-2022,20-09-2022,26-09-2022,1,13799.08,2322.11,0.2665,Economy,Debit Card
ORD00174365,CUST014950,PROD01015,17-09-2022,19-09-2022,21-09-2022,1,39550.8,3498.26,0.1002,Economy,Credit Card
ORD00240938,CUST012030,PROD01051,17-09-2022,19-09-2022,21-09-2022,1,27599.08,3795.14,0.2865,Economy,Wallet
ORD00169216,CUST012966,PROD01032,18-09-2022,21-09-2022,23-09-2022,1,1379.08,279.76,0.2062,Economy,Credit Card
ORD00071054,CUST012852,PROD01022,18-09-2022,21-09-2022,25-09-2022,2,257581.6,26668.6,0.0761,Economy,Debit Card
ORD00065794,CUST013706,PROD01029,18-09-2022,19-09-2022,25-09-2022,1,66148,9229.55,0.2472,Express,COD
ORD00194670,CUST014490,PROD01059,18-09-2022,21-09-2022,27-09-2022,2,2758.16,682.39,0.1383,Economy,Wallet
ORD00145599,CUST014725,PROD01004,18-09-2022,21-09-2022,24-09-2022,1,55108,5034.99,0.1484,Express,Debit Card
ORD00224921,CUST014264,PROD01017,18-09-2022,21-09-2022,25-09-2022,1,35870.8,2968.91,0.198,Standard,UPI
ORD00177728,CUST010151,PROD01009,18-09-2022,19-09-2022,23-09-2022,2,55181.6,5021.6,0.1549,Economy,Credit Card
ORD00082547,CUST011863,PROD01027,19-09-2022,20-09-2022,27-09-2022,2,25758.16,2812.38,0.2897,Standard,Credit Card
ORD00231516,CUST012251,PROD01009,19-09-2022,22-09-2022,26-09-2022,1,27590.8,2400.85,0.2986,Same Day,Net Banking
ORD00155840,CUST011958,PROD01034,19-09-2022,21-09-2022,25-09-2022,3,8277.24,2289.98,0.1611,Same Day,Wallet
ORD00110285,CUST012345,PROD01030,19-09-2022,21-09-2022,25-09-2022,1,22990.8,4727.9,0.1102,Economy,Net Banking
ORD00216156,CUST014770,PROD01004,19-09-2022,20-09-2022,24-09-2022,1,55108,6283.16,0.1207,Express,Credit Card
ORD00142688,CUST010910,PROD01021,19-09-2022,21-09-2022,23-09-2022,1,13800,1480.45,0.1932,Standard,Debit Card
ORD00158908,CUST011490,PROD01050,19-09-2022,21-09-2022,25-09-2022,4,117756.32,24498.08,0.0683,Same Day,Credit Card
ORD00074529,CUST011010,PROD01060,19-09-2022,22-09-2022,28-09-2022,1,2759.08,551.63,0.2719,Standard,COD
ORD00176946,CUST013456,PROD01029,19-09-2022,22-09-2022,29-09-2022,1,66148,12158.36,0.2816,Standard,Wallet
ORD00121764,CUST014111,PROD01016,19-09-2022,22-09-2022,29-09-2022,2,101181.6,10927.62,0.1299,Same Day,Wallet
ORD00213466,CUST010402,PROD01036,19-09-2022,21-09-2022,23-09-2022,2,29421.6,9529.75,0.0804,Express,Net Banking
ORD00068400,CUST011678,PROD01044,19-09-2022,21-09-2022,24-09-2022,1,50590.8,7466.16,0.2103,Express,Net Banking
ORD00246756,CUST013035,PROD01040,19-09-2022,21-09-2022,26-09-2022,2,12878.16,1389.71,0.2584,Economy,Credit Card
ORD00175292,CUST014448,PROD01035,20-09-2022,21-09-2022,25-09-2022,4,9196.32,2088,0.0583,Express,Debit Card
ORD00107833,CUST013128,PROD01004,20-09-2022,21-09-2022,24-09-2022,1,55108,6447.25,0.1853,Same Day,Net Banking
ORD00060110,CUST012109,PROD01057,20-09-2022,21-09-2022,27-09-2022,2,33118.16,8659.13,0.253,Same Day,Debit Card
ORD00207610,CUST010436,PROD01002,20-09-2022,23-09-2022,27-09-2022,1,13799.08,1106.03,0.1117,Economy,Credit Card
ORD00119011,CUST012027,PROD01015,20-09-2022,22-09-2022,24-09-2022,1,39550.8,4795.18,0.0895,Standard,Debit Card
ORD00150239,CUST010981,PROD01007,20-09-2022,21-09-2022,27-09-2022,1,14719.08,1755.09,0.2314,Standard,Net Banking
ORD00107942,CUST011154,PROD01033,20-09-2022,23-09-2022,26-09-2022,1,22908,7248.87,0.2159,Express,Credit Card
ORD00161487,CUST011849,PROD01055,20-09-2022,23-09-2022,27-09-2022,1,8275.4,2122.41,0.2447,Express,Net Banking
ORD00080218,CUST011631,PROD01003,20-09-2022,22-09-2022,24-09-2022,5,367540,36339.93,0.0687,Same Day,UPI
ORD00207176,CUST010314,PROD01030,20-09-2022,22-09-2022,29-09-2022,2,45981.6,8225.75,0.215,Same Day,COD
ORD00079223,CUST012490,PROD01036,20-09-2022,21-09-2022,24-09-2022,1,14710.8,3049.43,0.113,Express,Credit Card
ORD00180300,CUST014668,PROD01007,20-09-2022,22-09-2022,28-09-2022,1,14719.08,1102.3,0.0778,Express,Credit Card
ORD00061767,CUST013998,PROD01020,20-09-2022,21-09-2022,24-09-2022,3,256652.4,20662.02,0.1134,Economy,Credit Card
ORD00193821,CUST010334,PROD01016,20-09-2022,22-09-2022,24-09-2022,3,151772.4,15010.3,0.1343,Economy,COD
ORD00184632,CUST013883,PROD01050,20-09-2022,22-09-2022,26-09-2022,2,58878.16,8536.88,0.179,Economy,Debit Card
ORD00090866,CUST014814,PROD01025,20-09-2022,23-09-2022,25-09-2022,3,85284,9546.47,0.2111,Same Day,Net Banking
ORD00120977,CUST014594,PROD01006,20-09-2022,22-09-2022,28-09-2022,1,25759.08,2461.33,0.2751,Economy,Credit Card
ORD00184014,CUST014173,PROD01063,20-09-2022,22-09-2022,28-09-2022,1,30359.08,6570.76,0.2301,Express,Wallet
ORD00178932,CUST013528,PROD01055,20-09-2022,22-09-2022,29-09-2022,1,8275.4,2446.93,0.2098,Standard,UPI
ORD00108391,CUST013114,PROD01046,21-09-2022,22-09-2022,24-09-2022,1,96590.8,13043.8,0.0558,Economy,Net Banking
ORD00084594,CUST014252,PROD01025,21-09-2022,22-09-2022,25-09-2022,1,28428,3013.39,0.1646,Standard,Credit Card
ORD00144406,CUST010486,PROD01054,21-09-2022,24-09-2022,30-09-2022,2,82798.16,18702.36,0.1975,Standard,UPI
ORD00152930,CUST014994,PROD01029,21-09-2022,22-09-2022,24-09-2022,3,198444,37207.05,0.0946,Economy,Wallet
ORD00054901,CUST011556,PROD01051,21-09-2022,24-09-2022,28-09-2022,1,27599.08,5986.33,0.1862,Economy,Wallet
ORD00202660,CUST014563,PROD01040,21-09-2022,24-09-2022,01-10-2022,1,6439.08,1455.73,0.1057,Express,Debit Card
ORD00102901,CUST012231,PROD01039,21-09-2022,22-09-2022,26-09-2022,1,22079.08,2295.03,0.2531,Economy,COD
ORD00218410,CUST013450,PROD01018,21-09-2022,24-09-2022,30-09-2022,2,86461.6,8554.89,0.066,Economy,Wallet
ORD00147701,CUST010977,PROD01018,21-09-2022,23-09-2022,28-09-2022,2,86461.6,9898,0.2555,Same Day,Debit Card
ORD00134689,CUST014042,PROD01004,21-09-2022,22-09-2022,27-09-2022,4,220432,16881.63,0.1773,Standard,Debit Card
ORD00134476,CUST011171,PROD01064,21-09-2022,23-09-2022,28-09-2022,1,3675.4,690.4,0.0863,Economy,Credit Card
ORD00164555,CUST014009,PROD01045,21-09-2022,24-09-2022,30-09-2022,1,30350.8,2732.38,0.2036,Same Day,Debit Card
ORD00093836,CUST014886,PROD01049,21-09-2022,23-09-2022,28-09-2022,1,13799.08,1692.93,0.2687,Express,Credit Card
ORD00218175,CUST012316,PROD01044,21-09-2022,23-09-2022,29-09-2022,1,50590.8,11870.16,0.1584,Same Day,UPI
ORD00135312,CUST012637,PROD01059,21-09-2022,24-09-2022,01-10-2022,1,1379.08,474.55,0.297,Standard,COD
ORD00129006,CUST010034,PROD01022,21-09-2022,24-09-2022,28-09-2022,1,128790.8,9697.9,0.1554,Standard,UPI
ORD00233704,CUST010166,PROD01007,21-09-2022,22-09-2022,25-09-2022,1,14719.08,1232.82,0.2691,Economy,Wallet
ORD00175810,CUST013514,PROD01046,21-09-2022,24-09-2022,27-09-2022,2,193181.6,24115.38,0.0697,Economy,COD
ORD00154969,CUST010874,PROD01057,22-09-2022,23-09-2022,28-09-2022,1,16559.08,5371.21,0.0767,Express,COD
ORD00158799,CUST010163,PROD01063,22-09-2022,25-09-2022,28-09-2022,2,60718.16,6682.13,0.1057,Standard,COD
ORD00234916,CUST010135,PROD01064,22-09-2022,25-09-2022,27-09-2022,1,3675.4,577.13,0.1718,Same Day,Wallet
ORD00138784,CUST014464,PROD01039,22-09-2022,25-09-2022,30-09-2022,1,22079.08,3283.92,0.0643,Economy,COD
ORD00163072,CUST010157,PROD01060,22-09-2022,25-09-2022,29-09-2022,1,2759.08,635.37,0.2415,Standard,COD
ORD00058519,CUST012603,PROD01060,22-09-2022,24-09-2022,28-09-2022,2,5518.16,881.76,0.1315,Express,Net Banking
ORD00223818,CUST012289,PROD01003,22-09-2022,23-09-2022,26-09-2022,2,147016,15700.15,0.1007,Standard,UPI
ORD00227968,CUST014959,PROD01044,22-09-2022,24-09-2022,27-09-2022,1,50590.8,6406.92,0.1551,Express,Wallet
ORD00057411,CUST013471,PROD01039,22-09-2022,23-09-2022,28-09-2022,3,66237.24,7061.63,0.2078,Economy,Credit Card
ORD00074552,CUST013670,PROD01042,22-09-2022,24-09-2022,26-09-2022,1,9199.08,1804.87,0.1551,Express,Net Banking
ORD00184646,CUST014521,PROD01006,22-09-2022,25-09-2022,27-09-2022,2,51518.16,4286.4,0.0953,Standard,UPI
ORD00116986,CUST010080,PROD01053,22-09-2022,23-09-2022,27-09-2022,2,91998.16,15106.22,0.2108,Economy,UPI
ORD00119840,CUST010350,PROD01008,22-09-2022,23-09-2022,26-09-2022,3,68997.24,4847.43,0.1858,Same Day,Credit Card
ORD00176458,CUST012414,PROD01045,22-09-2022,23-09-2022,30-09-2022,1,30350.8,5140.9,0.1616,Standard,COD
ORD00063096,CUST011282,PROD01006,22-09-2022,25-09-2022,27-09-2022,1,25759.08,2710.39,0.1961,Same Day,Debit Card
ORD00116278,CUST011662,PROD01018,22-09-2022,25-09-2022,02-10-2022,2,86461.6,6370.95,0.1042,Economy,UPI
ORD00150200,CUST010309,PROD01056,23-09-2022,25-09-2022,02-10-2022,1,12879.08,3018.07,0.2457,Standard,Credit Card
ORD00192181,CUST014729,PROD01014,23-09-2022,25-09-2022,01-10-2022,1,10119.08,1418.72,0.2163,Economy,Credit Card
ORD00143565,CUST014677,PROD01055,23-09-2022,24-09-2022,26-09-2022,1,8275.4,2151.17,0.2933,Standard,Wallet
ORD00087890,CUST012282,PROD01045,23-09-2022,24-09-2022,26-09-2022,4,121403.2,12279.3,0.2884,Express,Net Banking
ORD00155289,CUST010963,PROD01055,23-09-2022,25-09-2022,01-10-2022,2,16550.8,3097,0.2334,Economy,Credit Card
ORD00183889,CUST011731,PROD01048,23-09-2022,26-09-2022,03-10-2022,2,73598.16,12071.47,0.2278,Express,Credit Card
ORD00225550,CUST012641,PROD01021,23-09-2022,24-09-2022,28-09-2022,2,27600,1869.85,0.0541,Standard,UPI
ORD00101446,CUST011832,PROD01034,23-09-2022,24-09-2022,26-09-2022,2,5518.16,1273.99,0.2876,Economy,Debit Card
ORD00078985,CUST010416,PROD01042,23-09-2022,24-09-2022,01-10-2022,1,9199.08,1231.61,0.0541,Standard,Wallet
ORD00092236,CUST013117,PROD01047,23-09-2022,24-09-2022,28-09-2022,2,58878.16,8393.35,0.1627,Standard,Debit Card
ORD00063158,CUST013492,PROD01006,23-09-2022,26-09-2022,29-09-2022,1,25759.08,1999.24,0.0649,Express,Debit Card
ORD00075063,CUST010139,PROD01004,24-09-2022,26-09-2022,02-10-2022,2,110216,16304.09,0.2911,Economy,COD
ORD00176725,CUST010145,PROD01063,24-09-2022,27-09-2022,01-10-2022,3,91077.24,17310.81,0.2107,Same Day,COD
ORD00109532,CUST011116,PROD01005,24-09-2022,26-09-2022,28-09-2022,3,179397.24,16742.58,0.2338,Express,COD
ORD00186877,CUST011324,PROD01036,24-09-2022,25-09-2022,30-09-2022,1,14710.8,3805.96,0.2561,Standard,COD
ORD00114647,CUST013575,PROD01032,24-09-2022,26-09-2022,28-09-2022,1,1379.08,388.05,0.2082,Economy,UPI
ORD00119381,CUST010342,PROD01039,24-09-2022,25-09-2022,30-09-2022,1,22079.08,2723.91,0.1155,Standard,Credit Card
ORD00218704,CUST013415,PROD01005,24-09-2022,27-09-2022,30-09-2022,1,59799.08,6190.96,0.0774,Economy,Net Banking
ORD00215559,CUST011478,PROD01029,24-09-2022,26-09-2022,28-09-2022,1,66148,10539.2,0.1603,Standard,Net Banking
ORD00057372,CUST014427,PROD01039,24-09-2022,27-09-2022,02-10-2022,1,22079.08,4368.62,0.1315,Economy,Net Banking
ORD00240512,CUST014097,PROD01003,24-09-2022,27-09-2022,03-10-2022,1,73508,10073.13,0.1116,Express,Debit Card
ORD00233456,CUST013002,PROD01059,24-09-2022,25-09-2022,01-10-2022,2,2758.16,662.34,0.0536,Same Day,Debit Card
ORD00194698,CUST011694,PROD01045,24-09-2022,27-09-2022,01-10-2022,5,151754,36137.26,0.108,Economy,COD
ORD00107901,CUST012062,PROD01063,24-09-2022,27-09-2022,03-10-2022,2,60718.16,11319.47,0.1196,Economy,COD
ORD00156469,CUST011816,PROD01064,24-09-2022,25-09-2022,28-09-2022,1,3675.4,566.22,0.1952,Economy,Debit Card
ORD00135838,CUST011709,PROD01009,25-09-2022,27-09-2022,02-10-2022,1,27590.8,2203.93,0.0858,Standard,UPI
ORD00115300,CUST012903,PROD01059,25-09-2022,26-09-2022,01-10-2022,1,1379.08,277.97,0.0897,Same Day,Wallet
ORD00088617,CUST012613,PROD01036,25-09-2022,27-09-2022,01-10-2022,1,14710.8,3110.61,0.1855,Standard,Debit Card
ORD00189270,CUST011976,PROD01049,25-09-2022,27-09-2022,01-10-2022,2,27598.16,4946.82,0.2214,Standard,Debit Card
ORD00083574,CUST011411,PROD01028,25-09-2022,26-09-2022,03-10-2022,1,13799.08,1715.33,0.2521,Economy,Net Banking
ORD00118117,CUST011620,PROD01017,25-09-2022,26-09-2022,02-10-2022,1,35870.8,3910.25,0.2016,Standard,Debit Card
ORD00118548,CUST010470,PROD01044,25-09-2022,27-09-2022,04-10-2022,3,151772.4,12736.54,0.1595,Standard,UPI
ORD00132505,CUST011470,PROD01003,25-09-2022,27-09-2022,03-10-2022,1,73508,6912.97,0.0799,Economy,Credit Card
ORD00146190,CUST012303,PROD01009,25-09-2022,27-09-2022,29-09-2022,1,27590.8,2096.54,0.2572,Express,COD
ORD00089697,CUST013974,PROD01002,25-09-2022,26-09-2022,02-10-2022,1,13799.08,1264.94,0.291,Same Day,Wallet
ORD00099626,CUST013051,PROD01029,25-09-2022,27-09-2022,03-10-2022,4,264592,37357.56,0.2018,Express,UPI
ORD00182447,CUST010723,PROD01024,25-09-2022,27-09-2022,30-09-2022,1,52430.8,3721.44,0.261,Economy,Wallet
ORD00093259,CUST013458,PROD01006,26-09-2022,28-09-2022,04-10-2022,2,51518.16,4367.07,0.1272,Economy,COD
ORD00123033,CUST011702,PROD01039,26-09-2022,28-09-2022,05-10-2022,1,22079.08,3849.15,0.296,Same Day,UPI
ORD00085474,CUST014887,PROD01049,26-09-2022,29-09-2022,06-10-2022,2,27598.16,3351.77,0.2232,Economy,Net Banking
ORD00129010,CUST010189,PROD01014,26-09-2022,29-09-2022,06-10-2022,1,10119.08,695.82,0.168,Standard,Wallet
