OrderID,ProductID,Quantity,UnitPrice,Discount,Sales,Profit,OrderDate
O7821,P1040,7,4769.04,0.0,33383.28,14188.23,2022-09-19
O7822,P1073,5,20265.78,0.05,96262.45,28959.6,2023-12-17
O7822,P1047,3,1681.15,0.0,5043.45,439.86,2023-12-17
O7823,P1004,2,11920.15,0.1,21456.27,-7298.11,2024-05-14
O7823,P1051,5,4146.72,0.05,19696.92,9358.67,2024-05-14
O7824,P1066,6,17004.58,0.0,102027.48,11967.96,2024-08-21
O7824,P1073,7,20265.78,0.0,141860.46,47636.47,2024-08-21
O7825,P1037,3,3806.79,0.2,9136.3,1891.36,2023-03-30
O7825,P1030,6,29497.4,0.0,176984.4,90162.66,2023-03-30
O7825,P1074,2,5543.63,0.0,11087.26,5504.48,2023-03-30
O7825,P1044,1,30704.86,0.05,29169.62,11157.26,2023-03-30
O7825,P1055,6,12110.11,0.1,65394.59,41433.71,2023-03-30
O7826,P1057,3,11822.18,0.1,31919.89,-16676.63,2022-10-12
O7826,P1051,10,4146.72,0.0,41467.2,20790.7,2022-10-12
O7827,P1015,9,10193.43,0.2,73392.7,5626.48,2022-09-16
O7827,P1058,1,24046.34,0.15,20439.39,7326.92,2022-09-16
O7828,P1050,0,20911.97,0.0,20911.97,11353.08,2024-07-20
O7828,P1028,9,2337.44,0.0,21036.96,7916.31,2024-07-20
O7828,P1038,5,-3129.05,0.05,-14862.99,8128.39,2024-07-20
O7828,P1068,3,22417.61,0.15,57164.91,-505.35,2024-07-20
O7828,P1034,5,12074.71,0.15,51317.52,20771.47,2024-07-20
O7829,P1032,4,3513.77,0.15,11946.82,-1379.26,2023-01-08
O7829,P1037,8,3806.79,0.0,30454.32,11134.48,2023-01-08
O7830,P1021,7,6279.71,0.1,39562.17,28988.46,2024-07-31
O7830,P1042,2,39883.39,0.0,79766.78,42581.8,2024-07-31
O7831,P1000,8,13970.08,0.1,100584.58,-2300.62,2024-01-16
O7831,P1056,7,6595.97,0.2,36937.43,10106.01,2024-01-16
O7831,P1049,4,22828.96,0.0,91315.84,47808.52,2024-01-16
O7832,P1037,5,3806.79,0.2,15227.16,3152.26,2023-03-01
O7832,P1005,6,13217.5,0.05,75339.75,20773.71,2023-03-01
O7832,P1026,6,12159.28,0.1,65660.11,3928.39,2023-03-01
O7833,P1026,10,12159.28,0.0,121592.8,18706.6,2023-03-01
O7834,P1015,2,10193.43,0.2,16309.49,1250.33,2024-12-24
O7834,P1003,4,9242.91,0.2,29577.31,10350.55,2024-12-24
O7835,P1030,8,29497.4,0.0,235979.2,120216.88,2022-03-04
O7835,P1027,10,4135.98,0.1,37223.82,4961.22,2022-03-04
O7835,P1067,3,23222.13,0.0,69666.39,39197.07,2022-03-04
O7836,P1002,9,13034.37,0.0,117309.33,10283.58,2024-06-09
O7837,P1059,5,42287.21,0.0,211436.05,118725.7,2022-01-26
O7838,P1017,5,7561.91,0.2,30247.64,12304.89,2022-12-18
O7838,P1047,9,1681.15,0.15,12860.8,-949.97,2022-12-18
O7838,P1056,4,6595.97,0.0,26383.88,11051.64,2022-12-18
O7839,P1072,1,21256.54,0.0,21256.54,9499.83,2023-02-18
O7839,P1027,1,4135.98,0.0,4135.98,909.72,2023-02-18
O7840,P1056,9,6595.97,0.0,59363.73,24866.19,2024-07-18
O7840,P1001,7,9783.71,0.0,68485.97,36148.98,2024-07-18
O7840,P1019,8,31254.04,0.0,250032.32,139989.44,2024-07-18
O7840,P1031,10,23794.28,0.15,202251.38,48068.88,2024-07-18
O7841,P1014,10,11246.58,0.0,112465.8,55427.0,2022-06-13
O7841,P1028,8,2337.44,0.0,18699.52,7036.72,2022-06-13
O7842,P1054,1,32319.73,0.0,32319.73,17701.1,2024-01-26
O7842,P1055,1,7294.75,0.2,5835.8,1842.32,2024-01-26
O7842,P1026,4,12159.28,0.1,43773.41,2618.93,2024-01-26
O7842,P1069,1,24311.57,0.1,21880.41,9898.71,2024-01-26
O7843,P1001,6,9783.71,0.2,46961.81,19244.39,2024-06-10
O7844,P1023,10,13315.79,0.0,133157.9,40305.2,2022-11-22
O7845,P1053,4,26105.52,0.0,104422.08,51868.4,2024-07-29
O7845,P1026,4,12159.28,0.05,46205.26,5050.78,2024-07-29
O7846,P1011,2,32361.01,0.0,64722.02,31477.6,2022-11-03
O7846,P1054,5,32319.73,0.2,129278.92,56185.77,2022-11-03
O7846,P1056,5,6595.97,0.15,28032.87,8867.57,2022-11-03
O7847,P1032,10,3513.77,0.05,33380.81,65.61,2024-06-21
O7848,P1040,10,4769.04,0.0,47690.4,20268.9,2024-05-21
O7848,P1024,4,16191.61,0.0,64766.44,19506.08,2024-05-21
O7848,P1063,9,29513.46,0.15,225777.97,99845.38,2024-05-21
O7848,P1020,1,36522.95,0.05,34696.8,18225.11,2024-05-21
O7849,P1047,7,1681.15,0.0,11768.05,1026.34,2024-03-14
O7849,P1069,5,24311.57,0.2,97246.28,37337.78,2024-03-14
O7850,P1019,1,31254.04,0.1,28128.64,14373.28,2022-01-16
O7851,P1046,5,16435.21,0.0,82176.05,22920.5,2022-08-21
O7851,P1055,4,3625.32,0.0,14501.28,-1472.64,2022-08-21
O7851,P1057,5,2422.17,0.2,9688.68,-71305.52,2022-08-21
O7852,P1014,9,11246.58,0.2,80975.38,29640.46,2022-12-12
O7852,P1010,7,31126.4,0.15,185202.08,48928.25,2022-12-12
O7852,P1041,8,12612.55,0.2,80720.32,37135.36,2022-12-12
O7852,P1055,10,4423.58,0.0,44235.8,4301.0,2022-12-12
O7853,P1045,2,1585.86,0.0,3171.72,236.3,2023-03-09
O7853,P1034,10,12074.71,0.0,120747.1,59655.0,2023-03-09
O7853,P1052,2,332.86,0.0,665.72,-16013.94,2023-03-09
O7853,P1021,8,10144.38,0.15,68981.78,56897.54,2023-03-09
O7853,P1046,2,-738.16,0.0,-1476.32,-22225.9,2023-03-09
O7854,P1047,3,1681.15,0.1,4539.11,-64.48,2024-09-03
O7854,P1041,5,12612.55,0.1,56756.48,29515.88,2024-09-03
O7855,P1063,6,29513.46,0.1,159372.68,75417.62,
O7856,P1010,2,31126.4,0.0,62252.8,23317.42,2022-06-26
O7856,P1050,9,20911.97,0.05,178797.34,92767.33,2022-06-26
O7856,P1054,4,32319.73,0.05,122814.97,64340.45,2022-06-26
O7856,P1019,4,31254.04,0.2,100012.93,44991.49,2022-06-26
O7857,P1018,10,19165.88,0.1,172492.92,95360.72,2023-04-17
O7857,P1022,1,12863.72,0.15,10934.16,4503.54,2023-04-17
O7858,P1056,9,6595.97,0.0,59363.73,24866.19,2024-11-07
O7858,P1069,8,24311.57,0.0,194492.56,98638.96,2024-11-07
O7858,P1017,3,7561.91,0.2,18148.58,7382.93,2024-11-07
O7858,P1001,2,9783.71,0.2,15653.94,6414.8,2024-11-07
O7859,P1042,5,39883.39,0.0,199416.95,106454.5,2022-11-09
O7860,P1072,1,21256.54,0.15,18068.06,6311.35,2022-07-30
O7860,P1005,6,13217.5,0.1,71374.5,16808.46,2022-07-30
O7861,P1006,6,21642.83,0.1,116871.28,32732.32,2022-06-15
O7862,P1010,3,31126.4,0.0,93379.2,34976.13,2022-12-13
O7862,P1011,1,32361.01,0.0,32361.01,15738.8,2022-12-13
O7863,P1053,4,26105.52,0.2,83537.66,30983.98,2022-09-27
O7864,P1072,2,21256.54,0.1,38261.77,14748.35,2023-03-28
O7865,P1025,8,29286.7,0.0,234293.6,90478.48,2023-12-06
O7866,P1054,2,32319.73,0.1,58175.51,28938.25,2022-09-11
O7866,P1029,4,9590.58,0.1,34526.09,13814.09,2022-09-11
O7867,P1035,2,6954.57,0.15,11822.77,5370.33,2023-08-12
O7868,P1002,8,13034.37,0.15,88633.72,-6500.28,2024-07-28
O7868,P1062,2,6089.5,0.1,10961.1,-26129.02,2024-07-28
O7868,P1072,9,21256.54,0.15,162612.53,56802.14,2024-07-28
O7868,P1005,6,13217.5,0.0,79305.0,24738.96,2024-07-28
O7868,P1053,1,26105.52,0.05,24800.24,11661.82,2024-07-28
O7869,P1012,10,9930.85,0.05,94343.07,54269.97,2022-02-20
O7870,P1006,6,21642.83,0.1,116871.28,32732.32,2022-12-26
O7870,P1028,9,2337.44,0.0,21036.96,7916.31,2022-12-26
O7870,P1019,6,31254.04,0.0,187524.24,104992.08,2022-12-26
O7871,P1010,7,31126.4,0.0,217884.8,81610.97,2024-03-27
O7871,P1007,4,29458.23,0.15,100157.98,23546.7,2024-03-27
O7871,P1030,1,29497.4,0.1,26547.66,12077.37,2024-03-27
O7871,P1003,4,9242.91,0.2,29577.31,10350.55,2024-03-27
O7872,P1013,10,45134.08,0.2,361072.64,163998.74,2022-07-30
O7872,P1068,2,22417.61,0.0,44835.22,6388.38,2022-07-30
O7873,P1021,1,9153.8,0.1,8238.42,6727.89,2023-01-02
O7874,P1046,8,15670.6,0.05,119096.56,24287.68,2023-09-07
O7874,P1006,7,21642.83,0.05,143924.82,45762.7,2023-09-07
O7874,P1007,1,29458.23,0.1,26512.41,7359.59,2023-09-07
O7874,P1023,1,13315.79,0.2,10652.63,1367.36,2023-09-07
O7874,P1031,5,23794.28,0.2,95177.12,18085.87,2023-09-07
O7875,P1021,2,4074.24,0.1,7333.63,4312.57,2024-03-20
O7875,P1056,6,6595.97,0.0,39575.82,16577.46,2024-03-20
O7876,P1061,1,3643.62,0.05,3461.44,1.62,2023-01-26
O7876,P1008,10,4819.76,0.0,48197.6,27047.8,2023-01-26
O7877,P1003,7,9242.91,0.15,54995.31,21348.48,2022-07-08
O7878,P1011,5,32361.01,0.1,145624.54,62513.49,2024-08-20
O7878,P1066,7,17004.58,0.15,101177.25,-3892.19,2024-08-20
O7879,P1036,4,35273.31,0.0,141093.24,67548.56,2022-07-05
O7879,P1046,4,9033.59,0.0,36134.36,-11270.08,2022-07-05
O7880,P1033,4,27304.43,0.0,109217.72,48070.32,2024-09-16
O7880,P1023,9,13315.79,0.0,119842.11,36274.68,2024-09-16
O7881,P1018,10,19165.88,0.0,191658.8,114526.6,2022-01-09
O7881,P1071,6,23321.68,0.15,118940.57,47111.69,2022-01-09
O7882,P1038,9,3129.05,0.0,28161.45,16039.17,2023-10-03
O7883,P1036,10,35273.31,0.0,352733.1,168871.4,2022-02-09
O7883,P1000,1,13970.08,0.1,12573.07,-287.58,2022-02-09
O7883,P1054,8,32319.73,0.2,206846.27,89897.23,2022-02-09
O7884,P1051,9,4146.72,0.0,37320.48,18711.63,2022-09-27
O7884,P1031,7,23794.28,0.05,158231.96,50304.21,2022-09-27
O7884,P1042,10,39883.39,0.0,398833.9,212909.0,2022-09-27
O7885,P1020,8,36522.95,0.05,277574.42,145800.9,2023-08-28
O7885,P1052,7,7481.06,0.1,47130.68,-11248.13,2023-08-28
O7886,P1003,8,9242.91,0.0,73943.28,35489.76,2022-02-10
O7886,P1019,1,31254.04,0.0,31254.04,17498.68,2022-02-10
O7887,P1047,1,1681.15,0.2,1344.92,-189.61,2023-05-22
O7887,P1000,2,13970.08,0.15,23749.14,-1972.16,2023-05-22
O7887,P1050,9,20911.97,0.0,188207.73,102177.72,2023-05-22
O7888,P1058,3,24046.34,0.05,68532.07,29194.66,2023-08-21
O7888,P1009,1,34111.64,0.05,32406.06,16224.92,2023-08-21
O7889,P1006,7,21642.83,0.2,121199.85,23037.73,2023-12-16
O7890,P1029,2,9590.58,0.0,19181.16,8825.16,2024-02-17
O7891,P1034,2,12074.71,0.05,22941.95,10723.53,2022-01-16
O7892,P1023,7,13315.79,0.0,93210.53,28213.64,2022-04-27
O7893,P1011,9,32361.01,0.15,247561.73,97961.84,2024-10-02
O7893,P1065,3,36625.4,0.0,109876.2,51734.85,2024-10-02
O7894,P1030,7,29497.4,0.0,206481.8,105189.77,2024-03-30
O7894,P1013,5,45134.08,0.0,225670.4,,2024-03-30
O7895,P1039,5,32810.16,0.15,139443.18,65984.33,2022-10-31
O7895,P1059,5,42287.21,0.05,200864.25,108153.9,2022-10-31
O7895,P1060,9,13348.69,0.15,102117.48,13776.27,2022-10-31
O7896,P1025,5,29286.7,0.0,146433.5,56549.05,2022-03-08
O7896,P1025,7,29286.7,0.0,205006.9,79168.67,2022-03-08
O7897,P1046,9,10746.8,0.0,96721.2,-9938.79,2024-09-02
O7898,P1029,3,9590.58,0.2,23017.39,7483.39,2022-02-11
O7898,P1024,9,16191.61,0.05,138438.27,36602.46,2022-02-11
O7898,P1033,5,27304.43,0.0,136522.15,60087.9,2022-02-11
O7899,P1052,9,6670.38,0.1,54030.08,-21028.39,2024-04-09
O7900,P1006,5,21642.83,0.0,108214.15,38098.35,2022-07-09
O7901,P1069,3,24311.57,0.2,58347.77,22402.67,2023-12-19
O7901,P1041,7,12612.55,0.0,88287.85,50151.01,2023-12-19
O7901,P1007,8,29458.23,0.0,235665.84,82443.28,2023-12-19
O7902,P1069,4,24311.57,0.2,77797.02,29870.22,2023-05-30
O7902,P1050,3,20911.97,0.0,62735.91,34059.24,2023-05-30
O7903,P1012,9,10510.39,0.0,94593.51,58527.72,2024-02-25
O7904,P1025,1,29286.7,0.0,29286.7,11309.81,2022-03-02
O7904,P1054,5,32319.73,0.15,137358.85,64265.7,2022-03-02
O7904,P1046,8,18368.97,0.15,124909.0,30100.12,2022-03-02
O7904,P1066,10,17004.58,0.2,136036.64,-14062.56,2022-03-02
O7904,P1062,5,18620.89,0.1,83794.01,-8931.29,2022-03-02
O7905,P1026,7,12159.28,0.0,85114.96,13094.62,2022-03-08
O7906,P1063,1,29513.46,0.0,29513.46,15520.95,2024-07-23
O7907,P1021,5,1713.59,0.1,7711.15,158.5,2022-05-08
O7908,P1011,7,32361.01,0.1,203874.36,87518.89,2023-05-03
O7909,P1007,2,29458.23,0.0,58916.46,20610.82,2024-10-14
O7909,P1036,5,35273.31,0.0,176366.55,84435.7,2024-10-14
O7910,P1011,9,32361.01,0.05,276686.64,127086.75,2024-06-15
O7910,P1054,7,32319.73,0.0,226238.11,123907.7,2024-06-15
O7911,P1033,9,27304.43,0.1,221165.88,83584.23,2022-03-10
O7911,P1024,3,16191.61,0.1,43717.35,9772.08,2022-03-10
O7911,P1020,2,36522.95,0.15,62089.01,29145.63,2022-03-10
O7911,P1055,10,7386.75,0.0,73867.5,33932.7,2022-03-10
O7912,P1072,9,21256.54,0.05,181743.42,75933.03,2022-05-21
O7912,P1048,8,15090.78,0.0,120726.24,37683.92,2022-05-21
O7913,P1074,9,5543.63,0.0,49892.67,24770.16,2024-07-18
O7914,P1036,2,35273.31,0.1,63491.96,26719.62,2022-06-06
O7914,P1063,6,29513.46,0.05,168226.72,84271.66,2022-06-06
O7915,P1049,6,22828.96,0.2,109579.01,44318.03,2022-12-20
O7915,P1072,4,21256.54,0.1,76523.54,29496.7,2022-12-20
O7916,P1044,9,30704.86,0.1,248709.37,86598.13,2023-11-22
O7916,P1046,5,2367.23,0.15,10060.73,,2023-11-22
O7917,P1019,6,31254.04,0.0,187524.24,104992.08,2022-10-06
O7917,P1044,3,30704.86,0.05,87508.85,33471.77,2022-10-06
O7918,P1067,8,23222.13,0.0,185777.04,104525.52,2022-04-07
O7918,P1034,5,12074.71,0.1,54336.2,23790.15,2022-04-07
O7918,P1009,5,34111.64,0.1,153502.38,72596.68,2022-04-07
O7918,P1018,3,19165.88,0.0,57497.64,34357.98,2022-04-07
O7919,P1064,5,18383.36,0.0,91916.8,19794.4,2024-09-19
O7920,P1016,9,37297.53,0.05,318893.88,150182.04,2023-11-02
O7920,P1027,9,4135.98,0.1,33501.44,4465.1,2023-11-02
O7921,P1074,3,5543.63,0.0,16630.89,8256.72,2024-03-26
O7922,P1065,9,36625.4,0.05,313147.17,138723.12,2022-02-10
O7922,P1070,2,6024.93,0.05,11447.37,6299.87,2022-02-10
O7922,P1008,4,4819.76,0.15,16387.18,7927.26,2022-02-10
O7922,P1008,8,4819.76,0.0,38558.08,,2022-02-10
O7923,P1008,10,4819.76,0.0,48197.6,27047.8,2023-11-24
O7923,P1004,4,18725.86,0.1,67413.1,9904.34,2023-11-24
O7923,P1056,7,6595.97,0.0,46171.79,19340.37,2023-11-24
O7923,P1034,2,12074.71,0.1,21734.48,9516.06,2023-11-24
O7924,P1073,5,20265.78,0.0,101328.9,34026.05,2023-12-10
O7925,P1043,7,15885.13,0.0,111195.91,66592.05,2022-05-29
O7925,P1054,10,32319.73,0.0,323197.3,177011.0,2022-05-29
O7925,P1003,2,9242.91,0.2,14788.66,5175.28,2022-05-29
O7925,P1039,7,32810.16,0.05,218187.56,115345.17,2022-05-29
O7926,P1006,3,21642.83,0.1,58435.64,16366.16,2023-07-30
O7927,P1039,6,32810.16,0.2,157488.77,69338.15,2022-05-19
O7927,P1062,3,16588.83,0.2,39813.19,-15821.99,2022-05-19
O7928,P1043,7,15885.13,0.15,94516.52,49912.66,2023-05-29
O7928,P1050,8,20911.97,0.0,167295.76,90824.64,2023-05-29
O7928,P1032,0,3513.77,0.1,3162.39,-169.13,2023-05-29
O7928,P1024,1,16191.61,0.0,16191.61,4876.52,2023-05-29
O7928,P1049,3,22828.96,0.0,68486.88,35856.39,2023-05-29
O7929,P1043,7,15885.13,0.15,94516.52,49912.66,2023-04-09
O7929,P1062,2,4621.34,0.0,9242.68,-27847.44,2023-04-09
O7929,P1050,5,20911.97,0.0,104559.85,56765.4,2023-04-09
O7930,P1067,6,23222.13,0.0,139332.78,78394.14,2023-01-16
O7930,P1058,2,24046.34,0.2,38474.14,12249.2,2023-01-16
O7930,P1022,4,12863.72,0.05,48882.14,23159.66,2023-01-16
O7931,P1059,3,42287.21,0.05,120518.55,64892.34,2024-01-01
O7931,P1011,4,32361.01,0.0,129444.04,62955.2,2024-01-01
O7931,P1066,2,17004.58,0.05,32308.7,2288.86,2024-01-01
O7932,P1047,6,1681.15,0.0,10086.9,879.72,2022-10-29
O7932,P1003,1,9242.91,0.1,8318.62,3511.93,2022-10-29
O7933,P1010,5,31126.4,0.0,155632.0,58293.55,2024-06-10
O7934,P1063,2,29513.46,0.15,50172.88,22187.86,2023-08-06
O7934,P1019,8,31254.04,0.0,250032.32,139989.44,2023-08-06
O7934,P1027,9,4135.98,0.0,37223.82,8187.48,2023-08-06
O7935,P1031,10,23794.28,0.0,237942.8,83760.3,2022-11-14
O7935,P1065,4,36625.4,0.1,131851.44,54329.64,2022-11-14
O7936,P1016,6,37297.53,0.05,212595.92,100121.36,2022-08-18
O7937,P1056,5,6595.97,0.05,31330.86,12165.56,2022-06-19
O7937,P1004,8,9444.85,0.05,71780.86,-43236.66,2022-06-19
O7938,P1046,8,17871.28,0.05,135821.73,41012.85,2022-06-04
O7939,P1007,3,29458.23,0.05,83955.96,26497.5,2022-11-27
O7940,P1043,10,15885.13,0.0,158851.3,95131.5,2022-07-01
O7941,P1010,2,31126.4,0.1,56027.52,17092.14,2024-02-15
O7941,P1055,10,3665.37,0.2,29322.96,,2024-02-15
O7942,P1017,4,7561.91,0.05,28735.26,14381.06,2024-03-19
O7942,P1041,2,12612.55,0.2,20180.08,9283.84,2024-03-19
O7942,P1008,5,4819.76,0.0,24098.8,13523.9,2024-03-19
O7943,P1038,2,3129.05,0.15,5319.38,2625.54,2024-10-26
O7944,P1072,7,21256.54,0.15,126476.41,44179.44,2022-03-31
O7944,P1007,10,29458.23,0.05,279853.18,88324.98,2022-03-31
O7944,P1018,7,19165.88,0.0,134161.16,80168.62,2022-03-31
O7944,P1038,7,3129.05,0.1,19713.02,10284.58,2022-03-31
O7944,P1064,4,18383.36,0.15,62503.42,4805.5,2022-03-31
O7945,P1012,3,3696.66,0.05,10535.48,-1486.45,2023-02-26
O7945,P1061,2,3643.62,0.05,6922.88,3.24,2023-02-26
O7945,P1052,4,3150.36,0.0,12601.44,-20757.88,2023-02-26
O7946,P1010,7,31126.4,0.05,206990.56,70716.73,2023-11-05
O7946,P1058,7,24046.34,0.0,168324.38,76537.09,2023-11-05
O7947,P1026,8,12159.28,0.15,82683.1,374.14,2023-06-20
O7948,P1017,7,7561.91,0.15,44993.36,19873.51,2024-03-11
O7949,P1069,6,24311.57,0.2,116695.54,44805.34,2022-04-26
O7949,P1019,3,31254.04,0.0,93762.12,52496.04,2022-04-26
O7949,P1006,1,21642.83,0.0,21642.83,7619.67,2022-04-26
O7949,P1018,3,19165.88,0.1,51747.88,28608.22,2022-04-26
O7949,P1042,1,39883.39,0.0,39883.39,,2022-04-26
O7950,P1004,10,13933.04,0.05,132363.88,-11408.02,2024-08-05
O7950,P1057,2,9717.41,0.0,19434.82,-12962.86,2024-08-05
O7951,P1063,1,29513.46,0.0,29513.46,15520.95,2024-08-23
O7952,P1053,6,26105.52,0.1,140969.81,62139.29,2024-01-28
O7952,P1050,4,20911.97,0.1,75283.09,37047.53,2024-01-28
O7952,P1069,7,24311.57,0.1,153162.89,69290.99,2024-01-28
O7952,P1006,3,21642.83,0.0,64928.49,22859.01,2024-01-28
O7953,P1050,5,20911.97,0.0,104559.85,56765.4,2022-05-10
O7954,P1005,5,13217.5,0.05,62783.12,17311.42,2023-07-16
O7955,P1027,9,4135.98,0.1,33501.44,4465.1,2022-06-26
O7956,P1012,3,2929.5,0.1,7909.65,-4112.28,2022-10-01
O7956,P1065,9,36625.4,0.1,296665.74,122241.69,2022-10-01
O7957,P1046,2,3497.53,0.0,6995.06,-16707.16,2022-12-13
O7957,P1023,3,13315.79,0.0,39947.37,12091.56,2022-12-13
O7957,P1009,10,34111.64,0.0,341116.4,179305.0,2022-12-13
O7957,P1027,3,4135.98,0.1,11167.15,1488.37,2022-12-13
O7958,P1033,9,27304.43,0.1,221165.88,83584.23,2024-08-30
O7958,P1017,3,7561.91,0.15,19282.87,8517.22,2024-08-30
O7958,P1029,6,9590.58,0.0,57543.48,26475.48,2024-08-30
O7958,P1014,10,11246.58,0.0,112465.8,55427.0,2024-08-30
O7959,P1048,8,15090.78,0.0,120726.24,37683.92,2023-04-10
O7960,P1060,9,13348.69,0.0,120138.21,31797.0,2024-12-25
O7961,P1004,10,9087.53,0.2,72700.24,-71071.66,2022-07-15
O7962,P1016,10,37297.53,0.15,317029.0,129571.4,2022-03-04
O7962,P1013,6,45134.08,0.05,257264.26,139019.92,2022-03-04
O7962,P1067,9,23222.13,0.05,198549.21,107141.25,2022-03-04
O7962,P1047,6,1681.15,0.1,9078.21,-128.97,2022-03-04
O7963,P1064,7,18383.36,0.0,128683.52,27712.16,2022-04-06
O7963,P1022,9,12863.72,0.2,92618.78,34743.2,2022-04-06
O7963,P1045,6,1585.86,0.0,9515.16,708.9,2022-04-06
O7963,P1020,1,36522.95,0.15,31044.51,14572.82,2022-04-06
O7964,P1034,1,12074.71,0.15,10263.5,4154.29,2023-10-09
O7965,P1055,7,17578.37,0.0,123048.59,,2022-09-11
O7965,P1065,7,36625.4,0.0,256377.8,120714.65,2022-09-11
O7965,P1035,2,6954.57,0.0,13909.14,7456.7,2022-09-11
O7966,P1015,8,10193.43,0.0,81547.44,21310.8,2024-04-30
O7966,P1051,7,4146.72,0.0,29027.04,14553.49,2024-04-30
O7966,P1042,4,39883.39,0.0,159533.56,85163.6,2024-04-30
O7966,P1062,1,2720.21,0.1,2448.19,-16096.87,2024-04-30
O7966,P1071,7,23321.68,0.05,155089.17,71288.81,2024-04-30
O7967,P1031,10,23794.28,0.15,202251.38,48068.88,2022-04-26
O7967,P1032,1,3513.77,0.2,2811.02,-520.5,2022-04-26
O7968,P1032,4,3513.77,0.2,11244.06,-2082.02,2023-08-17
O7968,P1027,9,4135.98,0.0,37223.82,8187.48,2023-08-17
O7968,P1048,6,15090.78,0.0,90544.68,28262.94,2023-08-17
O7968,P1030,5,29497.4,0.1,132738.3,60386.85,2023-08-17
O7968,P1066,10,17004.58,0.1,153041.22,2942.02,2023-08-17
O7969,P1037,10,3806.79,0.0,38067.9,13918.1,2023-06-28
O7969,P1073,7,20265.78,0.2,113488.37,19264.38,2023-06-28
O7969,P1072,8,21256.54,0.0,170052.32,75998.64,2023-06-28
O7970,P1009,10,34111.64,0.0,341116.4,179305.0,2023-09-28
O7971,P1020,2,36522.95,0.0,73045.9,40102.52,2022-09-13
O7971,P1047,1,1681.15,0.0,1681.15,146.62,2022-09-13
O7971,P1048,6,15090.78,0.15,76962.98,14681.24,2022-09-13
O7972,P1059,9,42287.21,0.0,380584.89,213706.26,2023-06-22
O7973,P1009,2,34111.64,0.1,61400.95,29038.67,2022-05-07
O7973,P1005,1,13217.5,0.1,11895.75,2801.41,2022-05-07
O7973,P1053,3,26105.52,0.1,70484.9,31069.64,2022-05-07
O7973,P1057,7,3517.34,0.1,22159.24,-91232.64,2022-05-07
O7973,P1038,3,3129.05,0.1,8448.44,4407.68,2022-05-07
O7974,P1048,9,15090.78,0.05,129026.17,35603.56,2023-05-03
O7975,P1068,9,22417.61,0.15,171494.72,-1516.06,2024-03-21
O7975,P1040,6,4769.04,0.0,28614.24,12161.34,2024-03-21
O7975,P1009,6,34111.64,0.0,204669.84,107583.0,2024-03-21
O7975,P1039,3,32810.16,0.05,93508.96,49433.65,2024-03-21
O7976,P1060,9,13348.69,0.05,114131.3,25790.09,2023-08-03
O7977,P1056,9,6595.97,0.05,56395.54,21898.0,2022-05-24
O7977,P1021,5,2245.2,0.0,11226.0,3673.35,2022-05-24
O7978,P1002,10,13034.37,0.0,130343.7,11426.2,2022-06-19
O7978,P1031,7,23794.28,0.0,166559.96,58632.21,2022-06-19
O7979,P1053,1,26105.52,0.1,23494.97,10356.55,2022-01-27
O7979,P1006,6,21642.83,0.0,129856.98,45718.02,2022-01-27
O7979,P1023,7,13315.79,0.0,93210.53,28213.64,2022-01-27
O7980,P1031,2,23794.28,0.05,45209.13,14372.63,2022-12-28
O7980,P1025,1,29286.7,0.0,29286.7,11309.81,2022-12-28
O7980,P1019,10,-31254.04,0.2,-250032.32,112478.72,2022-12-28
O7980,P1057,6,15233.67,0.0,91402.02,-5791.02,2022-12-28
O7981,P1046,6,7812.64,0.1,42188.26,-28918.4,2023-06-24
O7982,P1059,8,42287.21,0.1,304467.91,156131.35,2023-06-13
O7982,P1026,5,12159.28,0.0,60796.4,9353.3,2023-06-13
O7982,P1056,1,6595.97,0.0,6595.97,2762.91,2023-06-13
O7982,P1067,3,23222.13,0.0,69666.39,39197.07,2023-06-13
O7983,P1044,9,30704.86,0.2,221074.99,58963.75,2024-02-10
O7984,P1038,9,3129.05,0.2,22529.16,10406.88,2024-08-17
O7984,P1037,6,3806.79,0.0,22840.74,8350.86,2024-08-17
O7984,P1015,1,10193.43,0.2,8154.74,625.16,2024-08-17
O7985,P1002,4,13034.37,0.1,46923.73,-643.27,2024-12-19
O7986,P1066,6,17004.58,0.1,91824.73,1765.21,2024-01-21
O7986,P1022,10,12863.72,0.15,109341.62,45035.42,2024-01-21
O7986,P1042,6,39883.39,0.0,239300.34,127745.4,2024-01-21
O7987,P1056,8,6595.97,0.2,42214.21,11549.73,2023-03-05
O7987,P1040,5,4769.04,0.0,23845.2,10134.45,2023-03-05
O7987,P1027,9,4135.98,0.2,29779.06,742.72,2023-03-05
O7988,P1071,3,23321.68,0.0,69965.04,34050.6,2022-07-27
O7988,P1018,7,19165.88,0.0,134161.16,80168.62,2022-07-27
O7988,P1034,2,12074.71,0.05,22941.95,10723.53,2022-07-27
O7989,P1023,10,13315.79,0.15,113184.22,20331.52,2024-09-25
O7990,P1021,3,14775.32,0.05,42109.66,37578.07,2023-01-07
O7990,P1070,4,6024.93,0.0,24099.72,13804.72,2023-01-07
O7991,P1051,9,4146.72,0.0,37320.48,18711.63,2024-01-27
O7991,P1059,10,42287.21,0.0,422872.1,237451.4,2024-01-27
O7992,P1005,3,13217.5,0.15,33704.62,6421.6,2024-05-18
O7992,P1063,9,29513.46,0.15,225777.97,99845.38,2024-05-18
